'00010	What can I practise here?	Complete the sentences. Choose all possible correct answers.	[ 'm not knowing ; wasn't knowing ; don't know ; doesn't know ]	don't know	I ... how she stays so fit.	I don't know how she stays so fit.
'24400	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it was when I reached for my wallet that I discovered I had been robbed	I needed my credit card to pay for the tickets, and ....	I needed my credit card to pay for the tickets, and it was when I reached for my wallet that I discovered I had been robbed.
'24410	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ I particularly admire <i>Aung San Suu Kyi</i> ]	someone who I particularly admire is Aung San Suu Kyi / someone that I particularly admire is Aung San Suu Kyi / someone I particularly admire is Aung San Suu Kyi	I have a lot of political heroes, but .<br /><p>...</p>	I have a lot of political heroes, but .<br /><p>someone who I particularly admire is Aung San Suu Kyi / someone that I particularly admire is Aung San Suu Kyi / someone I particularly admire is Aung San Suu Kyi</p>
'24420	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ we <i>emailed them to complain</i> ]	what we did was email them to complain	<b>A</b>: When the bookcase arrived, two shelves were broken.<br /><b>B</b>: Did you send it back?<br /><b>A</b>: No, .<br /><p>...</p>	<b>A</b>: When the bookcase arrived, two shelves were broken.<br /><b>B</b>: Did you send it back?<br /><b>A</b>: No, .<br /><p>what we did was email them to complain</p>
'24430	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ he wanted <i>to find his natural parents</i> ]	what he wanted to do was to find his natural parents / what he wanted to do was find his natural parents / what he wanted was to find his natural parents	When he discovered he had been adopted as a child, .<br /><p>...</p>	When he discovered he had been adopted as a child, .<br /><p>what he wanted to do was to find his natural parents / what he wanted to do was find his natural parents / what he wanted was to find his natural parents</p>
'24440	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ we <i>pushed it to the nearest petrol station</i> ]	what we did was to push it to the nearest petrol station / what we did was push it to the nearest petrol station	The car ran out of petrol as we were driving home, so .<br /><p>...</p>	The car ran out of petrol as we were driving home, so .<br /><p>what we did was to push it to the nearest petrol station / what we did was push it to the nearest petrol station</p>
'24450	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ she said <i>that she was hungry</i> ]	what she said was that she was hungry	<b>A</b>: Did she say that she was angry?<br /><b>B</b>: No, .<br /><p>...</p>	<b>A</b>: Did she say that she was angry?<br /><b>B</b>: No, .<br /><p>what she said was that she was hungry</p>
'24460	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ I fell asleep because <i>the lecture was so boring</i> ]	the reason I fell asleep was that the lecture was so boring	I know I got to bed late last night, but .<br /><p>...</p>	I know I got to bed late last night, but .<br /><p>the reason I fell asleep was that the lecture was so boring</p>
'24470	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ I enjoy most of all <i>a hot bath</i> ]	what I enjoy most of all is a hot bath	After a hard day at work, .<br /><p>...</p>	After a hard day at work, .<br /><p>what I enjoy most of all is a hot bath</p>
'24480	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ I work best <i>when they're in bed</i> ]	the time when I work best is when they're in bed / the time that I work best is when they're in bed / the time I work best is when they're in bed	It's noisy at home with our small children, so .<br /><p>...</p>	It's noisy at home with our small children, so .<br /><p>the time when I work best is when they're in bed / the time that I work best is when they're in bed / the time I work best is when they're in bed</p>
'24490	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ she <i>went into a police station and asked for help</i> ]	what she did was to go into a police station and ask for help / what she did was go into a police station and ask for help	When she found that she was completely lost, .<br /><p>...</p>	When she found that she was completely lost, .<br /><p>what she did was to go into a police station and ask for help / what she did was go into a police station and ask for help</p>
'24500	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ she needed <i>a drink of water</i> ]	what she needed was a drink of water	When the baby started screaming I thought she must be ill, but actually .<br /><p>...</p>	When the baby started screaming I thought she must be ill, but actually .<br /><p>what she needed was a drink of water</p>
'24510	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ I <i>called for an ambulance</i> ]	what I did was to call for an ambulance / what I did was call for an ambulance	<b>A</b>: When Pam collapsed, did you phone for a doctor?<br /><b>B</b>: No, .<br /><p>...</p>	<b>A</b>: When Pam collapsed, did you phone for a doctor?<br /><b>B</b>: No, .<br /><p>what I did was to call for an ambulance / what I did was call for an ambulance</p>
'24520	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Rewrite the underlined text. If possible, begin with <i>what</i> to focus on the italicised text. If this is not possible, begin with a phrase from the list.	[ I grew up <i>a few miles down the coast</i> ]	the place where I grew up is a few miles down the coast / the place that I grew up is a few miles down the coast / the place I grew up is a few miles down the coast	<b>A</b>: Is this where you grew up?<br /><b>B</b>: No, .<br /><p>...</p>	<b>A</b>: Is this where you grew up?<br /><b>B</b>: No, .<br /><p>the place where I grew up is a few miles down the coast / the place that I grew up is a few miles down the coast / the place I grew up is a few miles down the coast</p>
'24530	Unit 99: Inversion 1	Complete the sentences. Choose the correct or more natural option.	[ out went ; down went ]	down went	This rabbit was sitting next to a rabbit hole. When my dog barked, ... the rabbit, followed closely by my dog.	This rabbit was sitting next to a rabbit hole. When my dog barked, down went the rabbit, followed closely by my dog.
